temperature1_c,humidity1_percent,temperature2_c,humidity2_percent,dT1,dT2,avgT1_5,avgT2_5,stdT1_5,stdT2_5,stuck_count1,stuck_count2,diffT,abs_dT1,abs_dT2,label
11.6,90.0,11.55187611830096,98.3,0.6,0.6,11.6,11.55187611830096,0.17888543819996083,0.054772255750636115,1,1,0.04812388169903947,0.0,0.0,1
12.0,75.0,12.074129445655142,79.3,0.4,0.4,12.0,12.074129445655142,0.0,0.05477225575052091,1,1,0.07412944565514223,0.0,0.0,1
15.2,94.0,15.029601255141243,100.0,0.4,0.4,15.2,15.029601255141243,0.32093613071763777,0.10954451150097617,0,0,0.1703987448587565,0.5,0.1999999999999993,1
9.2,80.0,9.410251224522522,81.5,0.2,0.2,9.2,9.410251224522522,0.0,0.08366600265340672,1,1,0.21025122452252276,0.0,0.0,1
15.2,81.0,15.359760904626643,86.1,0.4,0.4,15.2,15.359760904626643,0.22360679774997735,0.6058052492344387,0,0,0.15976090462664416,0.5,1.2999999999999998,1
10.2,76.0,10.093443225375093,80.0,0.2,0.2,10.2,10.093443225375093,0.0,0.05477225575051597,1,1,0.10655677462490587,0.0,0.0,1
8.8,73.0,8.684354434888844,78.3,0.4,0.4,8.8,8.684354434888844,0.0,0.0447213595500118,1,0,0.11564556511115676,0.0,0.10000000000000053,1
8.6,89.0,8.3538034092553,93.9,0.6,0.6,8.6,8.3538034092553,0.0,0.0547722557506471,1,1,0.2461965907446988,0.0,0.0,1
12.8,79.0,12.79846865943518,81.2,0.6,0.6,12.8,12.79846865943518,0.0,0.054772255750516176,1,1,0.0015313405648207379,0.0,0.0,1
15.8,94.0,15.732315597866961,100.0,0.6,0.6,15.8,15.732315597866961,0.2190890230020856,0.2387467277262505,1,0,0.06768440213303961,0.0,0.20000000000000107,1
8.6,76.0,8.679925877237714,80.7,0.6,0.6,8.6,8.679925877237714,0.0,0.05477225575050808,1,1,0.07992587723771472,0.0,0.0,1
12.4,74.0,12.378295916304145,78.6,0.4,0.4,12.4,12.378295916304145,0.0,0.04472135955000937,1,1,0.021704083695855303,0.0,0.0,1
9.2,74.0,9.17807800527007,78.6,0.6,0.6,9.2,9.17807800527007,0.0,0.05477225575052712,1,1,0.021921994729929395,0.0,0.0,1
8.2,94.0,8.749917361963949,100.0,0.2,0.2,8.2,8.749917361963949,0.2190890230020856,0.2387467277262505,1,0,0.5499173619639492,0.0,0.20000000000000107,1
8.8,76.0,9.134211405208951,79.8,0.2,0.2,8.8,9.134211405208951,0.0,0.05477225575051641,1,1,0.33421140520895065,0.0,0.0,1
17.0,93.0,16.87921289405862,100.0,0.6,0.6,17.0,16.87921289405862,0.2880972058177687,0.2863564212655285,0,0,0.12078710594137831,0.40000000000000036,0.09999999999999964,1
9.6,75.0,9.29849596007649,79.2,0.4,0.4,9.6,9.29849596007649,0.0,0.0,1,1,0.3015040399235094,0.0,0.0,1
11.4,78.0,11.431535057753797,81.0,0.2,0.2,11.4,11.431535057753797,0.0,0.07071067811865618,1,0,0.03153505775379628,0.0,0.10000000000000142,1
9.8,76.0,9.465003591718379,80.2,0.2,0.2,9.8,9.465003591718379,0.0,0.04472135954998953,1,1,0.33499640828162214,0.0,0.0,1
9.4,73.0,9.347272418188949,78.2,0.2,0.2,9.4,9.347272418188949,0.0,0.05477225575053069,1,0,0.05272758181105175,0.0,0.10000000000000053,1
8.0,74.0,8.097424566444461,78.5,0.0,-0.12558147027213393,8.0,8.097424566444461,0.0,0.0,1,1,0.09742456644446129,0.0,0.0,1
10.4,75.0,10.736832709108862,79.2,0.4,0.4,10.4,10.736832709108862,0.0,0.04472135955000176,1,1,0.33683270910886165,0.0,0.0,1
12.8,76.0,12.671658007381538,80.7,0.4,0.4,12.8,12.671658007381538,0.0,0.05477225575050808,1,1,0.1283419926184628,0.0,0.0,1
9.2,89.0,9.429334798807435,94.9,0.4,0.4,9.2,9.429334798807435,0.0,0.07071067811875234,1,0,0.2293347988074359,0.0,0.10000000000000053,1
10.4,74.0,10.231897281657995,78.9,0.2,0.2,10.4,10.231897281657995,0.0,0.0,1,1,0.16810271834200563,0.0,0.0,1
8.0,92.0,8.216166846817094,100.0,0.0,-0.13859783441915782,8.0,8.216166846817094,0.0,0.11401754250996406,1,0,0.21616684681709408,0.0,0.09999999999999964,1
9.2,94.0,9.128521054530104,100.0,0.6,0.6,9.2,9.128521054530104,0.31937438845344,0.2387467277262459,0,0,0.0714789454698952,0.40000000000000036,0.09999999999999964,1
12.0,74.0,12.15217153259216,78.7,0.4,0.4,12.0,12.15217153259216,0.0,0.054772255750526494,1,1,0.15217153259215976,0.0,0.0,1
17.6,76.0,17.09617175846041,80.5,0.6,0.6,17.6,17.09617175846041,0.21908902300206584,0.05477225575050755,1,1,0.5038282415395905,0.0,0.0,1
9.8,78.0,9.896644228703918,81.1,0.2,0.2,9.8,9.896644228703918,0.17320508075688718,0.05477225575051915,1,1,0.09664422870391753,0.0,0.0,1
8.0,74.0,8.129977188445551,78.7,0.0,-0.03617947306840244,8.0,8.129977188445551,0.0,0.044721359550006994,1,0,0.12997718844555095,0.0,0.09999999999999964,1
14.6,80.0,14.644521842363588,81.7,0.6,0.6,14.6,14.644521842363588,0.0,0.054772255750516176,1,1,0.04452184236358825,0.0,0.0,1
8.8,74.0,8.693574089234502,78.7,0.2,0.2,8.8,8.693574089234502,0.0,0.044721359550006994,1,0,0.10642591076549834,0.0,0.09999999999999964,1
9.2,75.0,9.032424819708845,79.4,0.6,0.6,9.2,9.032424819708845,0.21908902300206554,0.04472135954999862,0,1,0.1675751802911538,0.3000000000000007,0.0,1
14.0,75.0,14.316007884882222,79.1,0.6,0.6,14.0,14.316007884882222,0.0,0.0,1,1,0.31600788488222165,0.0,0.0,1
21.799999999999997,80.0,22.15343638609933,81.8,0.6,0.6,21.799999999999997,22.15343638609933,0.0,0.07071067811865529,1,0,0.35343638609933237,0.0,0.09999999999999964,1
-21.303450874589316,93.0,7.628752044247037,100.0,-4.533463753772691,0.25503962354989473,9.499999999999998,9.16,1.8359939487825887,0.24083189157585105,0,0,28.932202918836353,0.0,0.09999999999999964,2
52.045964625031466,77.0,8.40412425438492,80.9,-1.3100807367731884,0.303211942599995,8.0,8.24,1.8760994904750148,0.05477225575051608,0,0,43.64184037064655,0.0,0.0,2
-27.81206490790757,75.0,6.447791885215027,79.6,2.514266320117332,-0.21439616591999347,7.6,7.56,2.569665424112327,0.05477225575051798,0,0,34.259856793122594,0.0,0.0,2
58.7470953086754,80.0,9.446894678536303,81.5,-0.12319288845569432,0.1915515453152048,8.4,8.58,2.0197311457219382,0.08366600265340672,0,0,49.300200630139095,0.0,0.0,2
56.4955749575344,78.0,7.104051581272628,81.2,3.1280563079833197,-0.17646596675754922,8.180000000000001,8.4,2.1883391100730085,0.07071067811865689,0,0,49.39152337626177,0.0,0.09999999999999964,2
52.796853414721575,75.0,9.639659019571285,79.7,2.8694565857964216,0.22640170699327566,7.6,7.58,2.4525972473101585,0.044721359549997015,0,0,43.15719439515029,0.0,0.09999999999999964,2
-24.430085083675237,75.0,7.420423929112843,79.6,2.37105595800376,0.07000788322932196,7.6,7.56,2.9447824191227854,0.05477225575051798,0,0,31.85050901278808,0.0,0.0,2
-28.766437685299742,73.0,9.832106471254157,78.2,4.752454937491603,0.043156837810880255,7.1,7.159999999999999,1.8299192661510686,0.05477225575053069,0,0,38.5985441565539,0.0,0.10000000000000053,2
-20.797785795253834,74.0,8.353298304177162,79.0,4.458722457231168,-0.40042410244325827,7.1,7.340000000000001,2.9056824164248427,0.0547722557505242,0,0,29.151084099430996,0.0,0.0,2
56.06724631520909,81.0,9.539831813529037,82.2,2.854783994840462,0.2397879557067164,8.4,8.8,2.676736805998246,0.0,0,0,46.527414501680056,0.0,0.0,2
-17.224636976518802,79.0,6.5888716393993665,81.4,-3.126729571966086,-0.1752679474398144,8.4,8.5,1.7400080221022363,0.07071067811865547,0,0,23.813508615918167,0.0,0.09999999999999964,2
-21.98158445103695,79.0,7.809737933723159,81.4,-1.4041340090129948,0.04901113344207687,8.4,8.5,1.5404703833259428,0.07071067811865547,0,0,29.79132238476011,0.0,0.09999999999999964,2
45.99198639367787,75.0,9.962933672103873,79.6,0.9451795337182078,-0.0985699218191409,7.56,7.539999999999999,1.781198609522946,0.05477225575051835,0,0,36.029052721574,0.1999999999999993,0.0,2
46.73668237497762,94.0,8.672088884941152,100.0,-3.729199150457055,-0.09067142558878684,9.919999999999998,9.68,2.141508592990289,0.28635642126552074,0,0,38.064593490036465,0.3000000000000007,0.1999999999999993,2
57.33841496633178,77.0,6.837592046794252,80.8,0.513969818834604,-0.2463829966210112,8.0,8.16,1.541216298330699,0.054772255750511055,0,0,50.50082291953753,0.0,0.0,2
52.579928092587295,76.0,9.165733191108684,80.4,3.6846710710494985,0.06044914096523855,7.6,7.88,2.5535213635310123,0.044721359549987835,0,0,43.41419490147861,0.0,0.10000000000000053,2
47.93473359540738,76.0,9.595214557593339,80.5,0.21973159726159874,-0.045181063314999215,7.76,7.94,2.0852515391614617,0.05477225575050791,0,0,38.33951903781404,0.0,0.0,2
51.34956489604335,73.0,9.20371264653734,78.2,-1.5602436579522063,0.04970364198124619,7.1,7.159999999999999,2.7236210307465587,0.05477225575053069,0,0,42.14585224950601,0.0,0.10000000000000053,2
51.43113997222246,75.0,7.0426474186726375,79.2,4.288874454178405,-0.2021775206138956,7.1,7.4,2.375946955557672,0.0,0,0,44.388492553549824,0.0,0.0,2
48.713861290481056,77.0,7.096326221401837,80.8,-2.654909931432561,0.08233456523818028,8.0,8.139999999999999,1.7845599623551747,0.05477225575051069,0,0,41.61753506907922,0.0,0.0,2
46.82915391728229,80.0,7.158624677813974,81.6,0.6852497680149741,-0.019346156069674783,8.4,8.62,1.7552186156461589,0.08366600265340672,0,0,39.670529239468316,0.0,0.09999999999999964,2
56.60415726614694,93.0,6.503235306631504,100.0,4.257755860053731,-0.14972869659703686,9.8,10.1,1.7263689819686716,0.5099019513592685,0,0,50.10092195951544,0.09999999999999964,0.0,2
51.18373617469028,75.0,6.278146314909129,79.6,2.1458504876004234,-0.022296649912506572,7.56,7.539999999999999,1.8103156126117692,0.05477225575051835,0,0,44.90558985978115,0.1999999999999993,0.0,2
-18.467685938243964,75.0,6.517414920202822,79.4,4.428596727403127,-0.03195063259932092,7.459999999999999,7.5200000000000005,1.7504731305345629,0.04472135954999862,0,0,24.985100858446785,0.3000000000000007,0.0,2
48.68732650499245,94.0,7.559704025322709,100.0,-2.634488631574917,0.10596578171747595,9.919999999999998,9.68,2.1688146863640303,0.28635642126552074,0,0,41.12762247966974,0.3000000000000007,0.1999999999999993,2
-23.058632411519778,80.0,8.987358864405147,81.8,1.8094152575558242,-0.27927449884951144,8.4,8.7,2.1581573491043105,0.07071067811865529,0,0,32.045991275924926,0.0,0.09999999999999964,2
-28.527955322717826,74.0,6.638733928266424,78.2,-3.69716574091832,-0.02668892446851607,7.1,7.2,2.4123810212249897,0.0,0,0,35.16668925098425,0.0,0.0,2
-19.570763832477034,79.0,6.427849454540436,81.4,2.7140192050041376,-0.06246928194193957,8.4,8.5,1.9486216019194844,0.07071067811865547,0,0,25.99861328701747,0.0,0.09999999999999964,2
56.37603509079567,73.0,8.651833549978974,78.3,2.7522513537010562,-0.11015426183364892,7.1,7.18,2.3701135404701974,0.0447213595500118,0,0,47.72420154081669,0.0,0.10000000000000053,2
58.14551508733814,77.0,8.010144268272514,80.9,-4.231969005484121,-0.1746950955085903,8.0,8.24,1.5387167427647495,0.05477225575051608,0,0,50.13537081906563,0.0,0.0,2
48.31123445689491,94.0,7.280392929277963,100.0,-2.6869472092920397,0.3099846622797443,10.420000000000002,10.4,2.5153555505509795,0.1414213562372665,0,0,41.03084152761694,0.0,0.10000000000000142,2
-22.495449893320803,77.0,9.615902486485163,80.8,-4.802938883976559,-0.13352252688519883,8.0,8.139999999999999,2.077929996984036,0.05477225575051069,0,0,32.111352379805965,0.0,0.0,2
-27.77697298179985,75.0,8.128803879077937,79.4,2.509202637059415,-0.14265570559323748,7.26,7.4799999999999995,2.392290483539454,0.044721359550000166,0,0,35.905776860877786,0.0,0.09999999999999964,2
-17.705567400665608,73.0,6.137315992827055,79.0,-3.9930544649073676,0.013085882665642173,7.1,7.159999999999999,2.761107484497439,0.05477225575053069,0,0,23.842883393492663,0.0,0.10000000000000053,2
-25.794533511054496,94.0,7.742181012907727,100.0,-2.4216608459912226,-0.42532511920488725,10.34,10.42,1.9686648985396242,0.10954451150097617,0,0,33.536714523962225,0.5,0.1999999999999993,2
47.266241459487695,76.0,8.050321073004678,80.0,3.9013205533827424,-0.7853554251872206,7.6,7.720000000000001,2.3757184550234616,0.04472135954999223,0,0,39.21592038648302,0.0,0.0,2
56.54577947136126,74.0,6.836322772007391,78.7,-0.9218395874742633,0.12262594822915991,7.1,7.279999999999999,1.7038622417784148,0.044721359550006994,0,0,49.709456699353865,0.0,0.09999999999999964,2
54.834350546762664,93.0,7.933004956141433,100.0,2.8762152622800388,0.023505298992469417,9.499999999999998,9.16,1.9874680268097222,0.24083189157585105,0,0,46.90134559062123,0.0,0.09999999999999964,2
-25.5596003006025,74.0,7.690446168828656,78.9,-4.395716594186978,0.057352024367355064,7.1,7.32,2.2151422457851324,0.04472135955000545,0,0,33.250046469431155,0.0,0.0,2
-24.855425625409975,76.0,8.68156809849804,80.5,3.3877239764892533,0.29508153899735673,7.76,7.94,1.594281917436875,0.05477225575050791,0,0,33.53699372390801,0.0,0.0,2
46.682094426565094,92.0,9.405840051122007,100.0,-1.6621461726184483,0.010144803915179992,8.559999999999999,8.34,2.3989404238413625,0.11401754250995555,0,0,37.27625437544309,0.0,0.10000000000000142,2
48.58484872724075,75.0,8.65859695825025,79.4,-0.11698009589261016,-0.08125789176757897,7.359999999999999,7.5,1.8562826847430836,0.0,0,0,39.9262517689905,0.0,0.0,2
48.81229019759998,80.0,6.579801988868995,82.0,2.3521210858707615,-0.22321078610278394,8.4,8.75,1.613331718616144,0.05773502691896365,0,0,42.232488208730985,0.0,0.0,2
57.06951046090971,75.0,8.638767317864149,79.6,4.83783408416757,0.12836153991363916,7.6,7.56,2.4309950003111975,0.05477225575051798,0,0,48.43074314304556,0.0,0.0,2
-28.889165970298826,74.0,9.859549994382041,79.1,-4.136842366243416,0.03106220712460446,7.1,7.380000000000001,2.277668265192494,0.04472135955000375,0,0,38.74871596468087,0.0,0.10000000000000053,2
-25.1831180130932,76.0,8.717973548300552,80.5,-3.427493938349635,0.14143273165424486,7.840000000000001,7.959999999999999,2.4566183852886456,0.05477225575050755,0,0,33.901091561393756,0.0,0.0,2
-16.989155119542446,80.0,7.948062995412824,81.7,-4.726055644991992,-0.31461540388869197,8.4,8.66,2.691567327888957,0.054772255750516176,0,0,24.93721811495527,0.0,0.0,2
-15.717215740055032,74.0,8.882941814698269,78.5,-1.5504488553441584,-0.3176406563791625,7.1,7.2,1.729769422017168,0.0,0,0,24.600157554753302,0.0,0.0,2
-25.65346540072794,94.0,7.511578209911727,100.0,-4.461370680844854,0.02515780242334849,9.919999999999998,9.68,2.126805327375263,0.28635642126552074,0,0,33.165043610639664,0.3000000000000007,0.1999999999999993,2
59.816332176756205,91.0,8.023260861350337,99.9,-2.9665740274363284,-0.2693046444750641,8.16,8.0,2.096331732353778,0.07071067811874449,0,0,51.79307131540587,0.0,0.09999999999999964,2
-17.759553928091357,79.0,7.466825544472938,81.4,-2.196554334917087,0.4626910998113136,8.34,8.459999999999999,2.3903012500615337,0.05477225575051879,0,0,25.226379472564297,0.3000000000000007,0.0,2
46.24350346884737,92.0,8.216618898216339,100.0,1.9131475518584313,-0.12470805730242857,8.760000000000002,8.5,2.947548061596991,0.15811388300844442,0,0,38.02688457063103,0.40000000000000036,0.09999999999999964,2
59.4189371121734,75.0,8.417403749964507,79.4,4.196247793104673,-0.14713331043760416,7.26,7.4799999999999995,2.6278228954560374,0.044721359550000166,0,0,51.001533362208896,0.0,0.09999999999999964,2
-17.949648617558417,80.0,9.571621486050223,82.0,-2.657213907610332,0.11123732325375463,8.4,8.75,1.892545803966336,0.05773502691896365,0,0,27.52127010360864,0.0,0.0,2
-28.712351364719506,76.0,7.128849590997268,80.5,4.4815996289059505,-0.20269062448495623,8.0,8.02,2.4994533059701265,0.044721359549984505,0,0,35.84120095571677,0.0,0.0,2
-20.104923956362875,78.0,6.562117684028667,81.0,-3.8880160184230563,0.05042166031014642,8.0,8.26,2.9658425961589128,0.054772255750517335,0,0,26.667041640391542,0.0,0.0,2
49.74219541589005,77.0,6.418393455430328,80.7,-0.16441347415010377,0.12053510523537492,8.0,8.1,2.631279574651673,0.0707106781186492,0,0,43.323801960459726,0.0,0.09999999999999964,2
-29.74461542569935,94.0,9.3537889002382,100.0,-4.025332260050533,-0.17440594129769924,9.919999999999998,9.68,2.216556487082696,0.28635642126552074,0,0,39.09840432593755,0.3000000000000007,0.1999999999999993,2
-29.565131196993605,92.0,9.307416627422338,100.0,-0.6897474840556033,-0.03241142449997863,8.4,8.2,2.1566586723787267,0.10000000000005406,0,0,38.872547824415946,0.0,0.0,2
-16.337333921579933,73.0,8.964840535734856,78.3,1.5031427754286213,0.28299935851876007,7.1,7.18,1.5764715009141335,0.0447213595500118,0,0,25.30217445731479,0.0,0.10000000000000053,2
56.14809475400798,76.0,8.396808323898346,79.8,0.27604706754166664,0.2181731858434077,7.6,7.619999999999999,2.5542049548193395,0.04472135954999592,0,0,47.75128643010963,0.0,0.0,2
-22.80409683259905,94.0,8.432078016657924,100.0,2.217315595272461,0.09721001947043804,10.420000000000002,10.4,2.7944191185887126,0.1414213562372665,0,0,31.236174849256976,0.0,0.10000000000000142,2
-23.968360890467565,78.0,9.441897017256151,81.0,-1.6466382104482982,0.1171708975918949,8.02,8.34,2.685846462779277,0.05477225575051879,0,0,33.41025790772372,0.0,0.0,2
-29.543493635444257,80.0,8.51326838453054,81.6,4.1466038243183245,0.056643296264859956,8.4,8.62,2.4467027518668565,0.08366600265340672,0,0,38.0567620199748,0.0,0.09999999999999964,2
-25.205528032497668,90.0,7.617400057926475,98.3,-0.42876014511623417,0.11239243566635591,8.08,7.960000000000001,2.713973927057551,0.054772255750636115,0,0,32.82292809042414,0.0,0.0,2
55.83444846701849,73.0,7.27293092789699,79.0,4.432310050527876,0.02957357944417012,7.1,7.159999999999999,1.9039793390257262,0.05477225575053069,0,0,48.561517539121496,0.0,0.10000000000000053,2
47.1754907765666,93.0,7.599434050314526,100.0,2.9589661080785703,-0.06379987201558948,9.64,9.319999999999999,2.566179026364658,0.2863564212655285,0,0,39.57605672625207,0.40000000000000036,0.09999999999999964,2
52.86087573194956,75.0,9.185023727684989,79.2,0.46346258465218604,-0.14544328528675102,7.1,7.4,2.2323805817232736,0.0,0,0,43.67585200426457,0.0,0.0,2
-27.248516397468265,74.0,7.573712732926328,78.6,-0.17295100826394982,-0.014454114046789075,7.1,7.24,2.088822383216267,0.05477225575052712,0,0,34.82222913039459,0.0,0.0,2
47.42524706854044,74.0,8.238133544308159,78.9,2.9838024643368026,-0.08845703253846383,7.1,7.32,1.956138436714017,0.04472135955000545,0,0,39.18711352423229,0.0,0.0,2
11.172152408275439,74.0,7.595712739184396,79.0,1.145372552450028,0.13499842549761265,7.1,7.359999999999999,0.0,0.05477225575052375,0,0,3.5764396690910427,0.0,0.0,2
13.288448608868025,78.0,7.172741152803348,81.0,-0.4304194780876158,-0.12509218213756845,8.0,8.26,0.0,0.054772255750517335,0,0,6.115707456064677,0.0,0.0,2
11.860871883028356,74.0,8.33361867929368,78.2,-1.1013976498219713,0.22259014422801943,7.1,7.2,0.0,0.0,0,0,3.5272532037346753,0.0,0.0,2
13.37164372084741,78.0,7.868673707572315,81.0,-0.1242233972773854,-0.09195068621221464,8.0,8.3,0.0,0.07071067811865618,0,0,5.502970013275096,0.0,0.10000000000000142,2
13.17903804182939,73.0,7.681899619713796,78.2,-0.7883458430212413,0.12870323766278913,7.1,7.159999999999999,0.0,0.05477225575053069,0,0,5.497138422115594,0.0,0.10000000000000053,2
14.79197545035264,81.0,8.095697721339606,82.4,0.9670689308360894,-0.09167164388614815,8.4,8.8,0.0,0.0,0,0,6.696277729013033,0.0,0.0,2
11.586677541739693,91.0,7.197621264963627,99.9,-1.4354807795475288,-0.2047292457627949,8.16,8.0,0.21908902300204983,0.07071067811874449,0,0,4.389056276776066,0.0,0.09999999999999964,2
11.361526204858752,74.0,8.03540403845544,78.2,-0.9748961004142869,0.08242909220298411,7.1,7.2,0.0,0.0,0,0,3.3261221664033123,0.0,0.0,2
11.43500060627155,89.0,7.899590208596152,94.9,-0.49757714545694753,0.159051581572006,8.0,7.9,0.0,0.07071067811875234,0,0,3.535410397675399,0.0,0.10000000000000053,2
14.197082800250646,74.0,7.834928695117769,78.6,-1.5164103264056563,-0.2638860303513431,7.1,7.24,0.0,0.05477225575052712,0,0,6.362154105132877,0.0,0.0,2
13.234906198103335,76.0,7.980610577839498,80.0,0.9932679218436435,-0.2568543686703022,7.6,7.76,0.0,0.05477225575051276,0,0,5.254295620263838,0.0,0.0,2
12.102614811564301,77.0,7.042911543692368,80.9,1.4836942698983742,0.14114632066823773,8.0,8.2,0.0,0.07071067811865221,0,0,5.059703267871933,0.0,0.09999999999999964,2
11.693073356638788,75.0,7.814141798132159,79.1,1.5249300092778086,-0.28819339633241425,7.1,7.4,0.0,0.0,0,0,3.878931558506629,0.0,0.0,2
12.170301256446582,80.0,7.382415792120925,82.1,0.52012979387999,0.08587248356567345,8.4,8.766666666666667,0.0,0.05773502691896365,0,0,4.787885464325656,0.0,0.10000000000000142,2
11.620579515386426,76.0,7.550744516238277,80.2,1.8989784822375277,-0.07023798757571292,7.6,7.82,0.0,0.04472135954998953,0,0,4.069834999148149,0.0,0.0,2
14.571322517204678,94.0,8.177321287142004,100.0,-0.4807373901761731,0.04530970024846975,10.14,10.02,0.2190890230020856,0.2387467277262505,0,0,6.394001230062674,0.0,0.20000000000000107,2
12.039475124204369,75.0,7.471923112582025,79.4,-1.6421413923568355,0.1494447591885565,7.359999999999999,7.5,0.25099800796022187,0.0,0,0,4.567552011622344,0.0,0.0,2
12.252599874049363,75.0,7.4117903251961845,79.6,1.165604572904963,0.14101434923917527,7.56,7.539999999999999,0.08944271909998905,0.05477225575051835,0,0,4.840809548853178,0.1999999999999993,0.0,2
12.801415082226283,74.0,8.264003176482033,78.7,-0.8133062543159455,0.2546594273110309,7.1,7.279999999999999,0.0,0.044721359550006994,0,0,4.53741190574425,0.0,0.09999999999999964,2
13.705393262215892,89.0,7.077464752727809,93.9,0.7040163017983607,0.2590349464880893,8.0,7.860000000000001,0.0,0.0547722557506471,0,0,6.6279285094880835,0.0,0.0,2
14.523186096444869,77.0,7.815303863896237,80.9,-0.13904787118433637,0.06069289299418584,8.0,8.2,0.0,0.07071067811865221,0,0,6.707882232548632,0.0,0.09999999999999964,2
12.438969666636755,74.0,7.990056176005093,78.5,0.06274345466796571,-0.1592167535345573,7.1,7.3,0.0,0.0,0,0,4.448913490631662,0.0,0.0,2
14.380566124547368,77.0,7.4155391568286175,80.7,-1.89466585951884,-0.011595048696465549,8.0,8.1,0.0,0.0707106781186492,0,0,6.96502696771875,0.0,0.09999999999999964,2
14.658087520229463,74.0,7.589483862122223,78.9,-1.8639901306900382,0.22345671196002864,7.1,7.32,0.0,0.04472135955000545,0,0,7.06860365810724,0.0,0.0,2
11.704007445470337,94.0,7.478508021391542,100.0,-0.5716481039595056,-0.12700414778173633,10.420000000000002,10.4,0.21679483388680823,0.1414213562372665,0,0,4.225499424078795,0.0,0.10000000000000142,2
13.958833213667626,76.0,7.298489016675378,80.0,0.8512575075116602,0.16061496905018974,7.6,7.76,0.0,0.05477225575051276,0,0,6.660344196992248,0.0,0.0,2
11.771782770802682,76.0,7.886377807365978,80.0,-1.2782357916467375,-0.18471950237929133,7.6,7.659999999999999,0.0,0.05477225575051597,0,0,3.885404963436704,0.0,0.0,2
12.491752863145205,93.0,7.607580352322625,100.0,0.1116927630709621,0.16709610601166064,9.499999999999998,9.16,0.3000000000000078,0.24083189157585105,0,0,4.88417251082258,0.0,0.09999999999999964,2
11.325776848738645,93.0,8.173419939312728,100.0,1.805521013118296,0.1765729681923614,9.499999999999998,9.16,0.3000000000000078,0.24083189157585105,0,0,3.152356909425917,0.0,0.09999999999999964,2
11.311399923192443,75.0,7.550908414043363,79.6,0.16989788299114794,0.00013279625865070255,7.56,7.539999999999999,0.08944271909998905,0.05477225575051835,0,0,3.7604915091490803,0.1999999999999993,0.0,2
12.198508747418577,76.0,7.064349910730248,79.8,-0.5495434754000099,0.17095215008686704,7.6,7.639999999999999,0.0,0.05477225575051641,0,0,5.1341588366883295,0.0,0.0,2
13.019673662247015,76.0,7.7043638625524835,80.7,-1.344387702064945,-0.015975724646004663,8.0,8.059999999999999,0.0,0.05477225575050808,0,0,5.315309799694532,0.0,0.0,2
11.095957261743376,74.0,7.527582552463639,78.5,0.8385610063665179,0.11318925617745651,7.1,7.2,0.0,0.0,0,0,3.5683747092797367,0.0,0.0,2
14.260820288226824,73.0,7.874383806583584,78.4,-1.4779080883564122,0.05149964749730196,7.1,7.2,0.0,0.0,0,0,6.386436481643241,0.0,0.0,2
12.387377584316521,75.0,7.009409101538061,79.4,-0.014854930111958264,0.21278247486702712,7.359999999999999,7.5,0.25099800796022187,0.0,0,0,5.37796848277846,0.0,0.0,2
11.311376146713382,92.0,7.314057614624408,100.0,-1.9058724083090328,0.08154552280757116,8.4,8.139999999999999,0.0,0.11401754250996406,0,0,3.9973185320889737,0.0,0.09999999999999964,2
12.17735714298027,74.0,7.9306602999767986,78.9,0.6915897095384187,-0.24271411770644158,7.1,7.32,0.0,0.04472135955000545,0,0,4.2466968430034715,0.0,0.0,2
12.684315280807693,81.0,7.836949454431106,82.2,1.3608704997018584,0.01735348417036997,8.4,8.8,0.0,0.0,0,0,4.8473658263765875,0.0,0.0,2
14.26797835584155,75.0,7.5396348556288055,79.6,1.4808618513231462,-0.15587622784544217,7.6,7.56,0.0,0.05477225575051798,0,0,6.728343500212744,0.0,0.0,2
11.17400856230197,92.0,7.858168148980921,100.0,0.04935278922544839,-0.20057700307534032,8.4,8.2,0.0,0.10000000000005406,0,0,3.315840413321048,0.0,0.0,2
12.158407770932138,74.0,7.416159492164127,78.6,-0.50521526022027,0.25840322740532556,7.1,7.24,0.0,0.05477225575052712,0,0,4.742248278768011,0.0,0.0,2
12.130219239147214,74.0,7.167618478385052,78.5,-0.18944481273910174,0.29363620773785953,7.1,7.3,0.0,0.0,0,0,4.962600760762163,0.0,0.0,2
12.205312831868088,76.0,8.057049501406958,80.0,0.9565952992206075,0.19003960409141174,7.6,7.68,0.0,0.04472135954999422,0,0,4.1482633304611305,0.0,0.10000000000000053,2
12.299529700852865,74.0,8.441024955783249,78.2,1.7031770636077872,0.1106332663961393,7.1,7.2,0.0,0.0,0,0,3.8585047450696166,0.0,0.0,2
14.645292084830135,80.0,8.11314220416959,82.1,-0.06276228346184176,0.02947266791660713,8.4,8.766666666666667,0.0,0.05773502691896365,0,0,6.532149880660546,0.0,0.10000000000000142,2
11.798480090957575,76.0,7.0241023850138875,80.5,0.6973523024317889,0.06844616829406797,7.840000000000001,7.959999999999999,0.21908902300206584,0.05477225575050755,0,0,4.774377705943688,0.0,0.0,2
14.152016712608477,75.0,8.46648140285811,79.4,1.292888581413877,0.20892655240403363,7.26,7.4799999999999995,0.23021728866442567,0.044721359550000166,0,0,5.685535309750367,0.0,0.09999999999999964,2
11.427668945273037,76.0,7.501563709857948,80.0,1.0186625156865459,-0.1762613279725261,7.6,7.74,0.0,0.05477225575051313,0,0,3.926105235415089,0.0,0.0,2
